Number,Average_GPA,Instructor_Avg_GPA,College_ACES,College_Business,College_Education,College_Engineering,College_FAA,College_LAS,College_Languages,College_Media,College_Other
201,3.97,3.91,False,True,False,False,False,False,False,False,False
201,3.97,3.88,False,True,False,False,False,False,False,False,False
301,3.82,3.9,False,True,False,False,False,False,False,False,False
301,3.94,3.94,False,True,False,False,False,False,False,False,False
301,3.96,3.93,False,True,False,False,False,False,False,False,False
301,3.85,3.78,False,True,False,False,False,False,False,False,False
401,3.97,3.92,False,True,False,False,False,False,False,False,False
401,3.81,3.9,False,True,False,False,False,False,False,False,False
201,3.17,3.12,False,False,False,True,False,False,False,False,False
202,3.67,3.68,False,False,False,True,False,False,False,False,False
300,2.87,2.93,False,False,False,True,False,False,False,False,False
310,3.07,3.14,False,False,False,True,False,False,False,False,False
320,3.24,3.48,False,False,False,True,False,False,False,False,False
330,3.39,3.39,False,False,False,True,False,False,False,False,False
350,3.27,3.41,False,False,False,True,False,False,False,False,False
350,3.72,3.72,False,False,False,True,False,False,False,False,False
360,3.66,3.39,False,False,False,True,False,False,False,False,False
360,3.71,3.61,False,False,False,True,False,False,False,False,False
380,2.58,2.82,False,False,False,True,False,False,False,False,False
415,3.94,3.86,False,False,False,True,False,False,False,False,False
418,3.54,3.14,False,False,False,True,False,False,False,False,False
420,3.63,3.58,False,False,False,True,False,False,False,False,False
420,3.71,3.58,False,False,False,True,False,False,False,False,False
421,3.24,3.58,False,False,False,True,False,False,False,False,False
453,3.93,3.48,False,False,False,True,False,False,False,False,False
460,3.26,3.27,False,False,False,True,False,False,False,False,False
461,3.25,3.08,False,False,False,True,False,False,False,False,False
461,2.9,3.16,False,False,False,True,False,False,False,False,False
462,3.73,3.42,False,False,False,True,False,False,False,False,False
465,3.41,3.41,False,False,False,True,False,False,False,False,False
467,3.7,3.71,False,False,False,True,False,False,False,False,False
470,3.09,3.43,False,False,False,True,False,False,False,False,False
498,3.83,3.36,False,False,False,True,False,False,False,False,False
498,3.18,3.11,False,False,False,True,False,False,False,False,False
570,3.13,3.11,False,False,False,True,False,False,False,False,False
572,3.99,3.8,False,False,False,True,False,False,False,False,False
598,3.98,3.93,False,False,False,True,False,False,False,False,False
598,3.77,3.62,False,False,False,True,False,False,False,False,False
221,2.89,2.85,False,False,False,True,False,False,False,False,False
321,2.7,3.06,False,False,False,True,False,False,False,False,False
421,2.68,2.9,False,False,False,True,False,False,False,False,False
422,2.9,2.9,False,False,False,True,False,False,False,False,False
424,3.07,3.01,False,False,False,True,False,False,False,False,False
430,3.77,3.48,False,False,False,True,False,False,False,False,False
440,3.28,3.26,False,False,False,True,False,False,False,False,False
455,3.64,3.34,False,False,False,True,False,False,False,False,False
475,3.63,3.1,False,False,False,True,False,False,False,False,False
523,3.74,3.48,False,False,False,True,False,False,False,False,False
571,3.72,3.61,False,False,False,True,False,False,False,False,False
101,2.57,3.43,False,False,False,False,False,True,False,False,False
102,2.65,3.09,False,False,False,False,False,True,False,False,False
102,2.64,3.09,False,False,False,False,False,True,False,False,False
102,2.57,2.59,False,False,False,False,False,True,False,False,False
102,2.43,2.59,False,False,False,False,False,True,False,False,False
102,2.91,2.92,False,False,False,False,False,True,False,False,False
103,3.48,3.05,False,False,False,False,False,True,False,False,False
104,2.52,2.84,False,False,False,False,False,True,False,False,False
104,2.83,2.75,False,False,False,False,False,True,False,False,False
104,2.86,2.75,False,False,False,False,False,True,False,False,False
104,2.81,2.84,False,False,False,False,False,True,False,False,False
105,3.76,2.92,False,False,False,False,False,True,False,False,False
108,3.81,3.05,False,False,False,False,False,True,False,False,False
199,3.85,3.43,False,False,False,False,False,True,False,False,False
204,2.46,2.66,False,False,False,False,False,True,False,False,False
205,3.74,2.92,False,False,False,False,False,True,False,False,False
205,3.53,2.92,False,False,False,False,False,True,False,False,False
232,2.55,2.81,False,False,False,False,False,True,False,False,False
232,2.74,2.81,False,False,False,False,False,True,False,False,False
233,3.95,3.82,False,False,False,False,False,True,False,False,False
233,3.95,3.82,False,False,False,False,False,True,False,False,False
236,2.73,2.95,False,False,False,False,False,True,False,False,False
237,2.81,2.85,False,False,False,False,False,True,False,False,False
312,3.09,3.09,False,False,False,False,False,True,False,False,False
315,3.36,3.08,False,False,False,False,False,True,False,False,False
332,3.66,3.54,False,False,False,False,False,True,False,False,False
332,3.59,3.54,False,False,False,False,False,True,False,False,False
360,3.39,2.92,False,False,False,False,False,True,False,False,False
420,3.78,3.09,False,False,False,False,False,True,False,False,False
436,2.4,2.84,False,False,False,False,False,True,False,False,False
440,3.27,3.43,False,False,False,False,False,True,False,False,False
442,3.09,3.05,False,False,False,False,False,True,False,False,False
444,3.46,3.35,False,False,False,False,False,True,False,False,False
445,3.41,3.07,False,False,False,False,False,True,False,False,False
483,3.44,3.52,False,False,False,False,False,True,False,False,False
524,3.9,3.71,False,False,False,False,False,True,False,False,False
572,3.9,3.48,False,False,False,False,False,True,False,False,False
576,3.68,3.49,False,False,False,False,False,True,False,False,False
401,3.78,3.78,False,False,True,False,False,False,False,False,False
404,3.63,3.72,False,False,True,False,False,False,False,False,False
404,3.85,3.78,False,False,True,False,False,False,False,False,False
407,3.91,3.91,False,False,True,False,False,False,False,False,False
415,3.93,3.91,False,False,True,False,False,False,False,False,False
415,3.76,3.86,False,False,True,False,False,False,False,False,False
415,3.74,3.84,False,False,True,False,False,False,False,False,False
420,3.83,3.59,False,False,True,False,False,False,False,False,False
424,3.85,3.85,False,False,True,False,False,False,False,False,False
443,3.96,3.94,False,False,True,False,False,False,False,False,False
445,3.7,3.86,False,False,True,False,False,False,False,False,False
473,3.99,3.93,False,False,True,False,False,False,False,False,False
473,3.84,3.93,False,False,True,False,False,False,False,False,False
475,3.93,3.8,False,False,True,False,False,False,False,False,False
550,3.96,3.89,False,False,True,False,False,False,False,False,False
100,2.71,3.55,False,False,False,False,False,False,False,False,True
102,3.92,3.55,False,False,False,False,False,False,False,False,True
102,3.9,3.55,False,False,False,False,False,False,False,False,True
111,2.93,2.94,False,False,False,False,False,False,False,False,True
115,3.36,3.58,False,False,False,False,False,False,False,False,True
115,3.54,3.68,False,False,False,False,False,False,False,False,True
115,3.39,3.58,False,False,False,False,False,False,False,False,True
115,3.33,3.57,False,False,False,False,False,False,False,False,True
115,3.53,3.47,False,False,False,False,False,False,False,False,True
115,3.09,3.09,False,False,False,False,False,False,False,False,True
115,3.47,3.68,False,False,False,False,False,False,False,False,True
115,3.03,2.78,False,False,False,False,False,False,False,False,True
115,3.74,3.59,False,False,False,False,False,False,False,False,True
115,3.43,3.47,False,False,False,False,False,False,False,False,True
115,3.56,3.47,False,False,False,False,False,False,False,False,True
115,3.88,3.58,False,False,False,False,False,False,False,False,True
116,3.06,3.42,False,False,False,False,False,False,False,False,True
160,3.54,3.58,False,False,False,False,False,False,False,False,True
220,3.94,3.58,False,False,False,False,False,False,False,False,True
221,3.24,3.24,False,False,False,False,False,False,False,False,True
224,3.72,3.6,False,False,False,False,False,False,False,False,True
224,3.73,3.81,False,False,False,False,False,False,False,False,True
224,3.68,3.73,False,False,False,False,False,False,False,False,True
224,3.78,3.73,False,False,False,False,False,False,False,False,True
224,3.87,3.59,False,False,False,False,False,False,False,False,True
224,3.89,3.81,False,False,False,False,False,False,False,False,True
224,3.64,3.6,False,False,False,False,False,False,False,False,True
224,3.44,3.6,False,False,False,False,False,False,False,False,True
231,3.88,3.68,False,False,False,False,False,False,False,False,True
101,2.39,3.28,False,False,False,False,False,False,False,True,False
101,3.36,3.6,False,False,False,False,False,False,False,True,False
101,3.37,3.28,False,False,False,False,False,False,False,True,False
101,3.58,3.6,False,False,False,False,False,False,False,True,False
101,3.42,3.5,False,False,False,False,False,False,False,True,False
101,3.18,3.11,False,False,False,False,False,False,False,True,False
101,3.38,3.58,False,False,False,False,False,False,False,True,False
101,3.3,3.33,False,False,False,False,False,False,False,True,False
101,3.7,3.5,False,False,False,False,False,False,False,True,False
101,3.57,3.11,False,False,False,False,False,False,False,True,False
101,3.58,3.58,False,False,False,False,False,False,False,True,False
101,3.31,3.31,False,False,False,False,False,False,False,True,False
101,3.65,3.64,False,False,False,False,False,False,False,True,False
101,3.7,3.72,False,False,False,False,False,False,False,True,False
101,3.91,3.88,False,False,False,False,False,False,False,True,False
101,3.78,3.66,False,False,False,False,False,False,False,True,False
101,3.8,3.64,False,False,False,False,False,False,False,True,False
101,3.73,3.72,False,False,False,False,False,False,False,True,False
101,3.36,3.47,False,False,False,False,False,False,False,True,False
101,3.74,3.74,False,False,False,False,False,False,False,True,False
101,3.79,3.66,False,False,False,False,False,False,False,True,False
101,3.83,3.68,False,False,False,False,False,False,False,True,False
101,3.78,3.41,False,False,False,False,False,False,False,True,False
101,3.88,3.66,False,False,False,False,False,False,False,True,False
101,3.56,3.63,False,False,False,False,False,False,False,True,False
101,3.79,3.68,False,False,False,False,False,False,False,True,False
101,3.81,3.36,False,False,False,False,False,False,False,True,False
101,3.44,3.52,False,False,False,False,False,False,False,True,False
101,3.92,3.66,False,False,False,False,False,False,False,True,False
101,3.6,3.36,False,False,False,False,False,False,False,True,False
101,3.88,3.3,False,False,False,False,False,False,False,True,False
101,3.61,3.63,False,False,False,False,False,False,False,True,False
101,3.74,3.31,False,False,False,False,False,False,False,True,False
101,3.94,3.66,False,False,False,False,False,False,False,True,False
101,3.77,3.72,False,False,False,False,False,False,False,True,False
101,3.29,3.21,False,False,False,False,False,False,False,True,False
101,3.37,3.21,False,False,False,False,False,False,False,True,False
102,3.02,3.25,False,False,False,False,False,False,False,True,False
112,3.35,3.78,False,False,False,False,False,False,False,True,False
112,3.84,3.78,False,False,False,False,False,False,False,True,False
112,3.79,3.78,False,False,False,False,False,False,False,True,False
112,3.62,3.72,False,False,False,False,False,False,False,True,False
112,3.88,3.74,False,False,False,False,False,False,False,True,False
112,3.72,3.78,False,False,False,False,False,False,False,True,False
112,3.65,3.72,False,False,False,False,False,False,False,True,False
112,3.85,3.78,False,False,False,False,False,False,False,True,False
