Subject,Number,Primary Instructor,Average_GPA,Instructor_Avg_GPA,College_ACES,College_Business,College_Education,College_Engineering,College_FAA,College_LAS,College_Languages,College_Media,College_Other
BADM,313,NELSON,3.86,3.89,False,True,False,False,False,False,False,False,False
BADM,314,LOEWENSTEIN,3.34,3.47,False,True,False,False,False,False,False,False,False
BADM,314,LOEWENSTEIN,3.16,3.47,False,True,False,False,False,False,False,False,False
BADM,320,WOLTERS,3.54,3.84,False,True,False,False,False,False,False,False,False
BADM,320,KIM,3.86,3.88,False,True,False,False,False,False,False,False,False
BADM,322,BAO,3.55,3.72,False,True,False,False,False,False,False,False,False
BADM,324,HAKSOZ,3.87,3.64,False,True,False,False,False,False,False,False,False
BADM,324,HAKSOZ,3.82,3.64,False,True,False,False,False,False,False,False,False
BADM,325,LIM,3.96,3.87,False,True,False,False,False,False,False,False,False
BADM,326,LIU,3.68,3.64,False,True,False,False,False,False,False,False,False
BADM,329,NOEL,3.85,3.75,False,True,False,False,False,False,False,False,False
BADM,330,SMITH,3.84,3.74,False,True,False,False,False,False,False,False,False
BADM,331,RINDFLEISCH,3.83,3.67,False,True,False,False,False,False,False,False,False
BADM,335,SCOTT,3.54,3.24,False,True,False,False,False,False,False,False,False
BADM,338,CLOUGHERTY,3.9,3.73,False,True,False,False,False,False,False,False,False
BADM,340,WARD,3.94,3.69,False,True,False,False,False,False,False,False,False
BADM,340,WARD,3.71,3.69,False,True,False,False,False,False,False,False,False
BADM,340,WARD,3.62,3.69,False,True,False,False,False,False,False,False,False
BADM,341,KIM,3.86,3.53,False,True,False,False,False,False,False,False,False
BADM,346,KOURPAS,3.83,3.8,False,True,False,False,False,False,False,False,False
BADM,350,GHOSHAL,3.83,3.81,False,True,False,False,False,False,False,False,False
BADM,350,SUBRAMANYAM,3.69,3.76,False,True,False,False,False,False,False,False,False
BADM,350,GHOSHAL,3.95,3.81,False,True,False,False,False,False,False,False,False
BADM,351,SUMKIN,3.96,3.9,False,True,False,False,False,False,False,False,False
BADM,351,SUMKIN,3.88,3.9,False,True,False,False,False,False,False,False,False
BADM,352,GARIMELLA,3.93,3.8,False,True,False,False,False,False,False,False,False
BADM,352,GARIMELLA,3.93,3.8,False,True,False,False,False,False,False,False,False
BADM,353,NELSON,3.98,3.89,False,True,False,False,False,False,False,False,False
BADM,356,MOSHREF JAVADI,3.6,3.6,False,True,False,False,False,False,False,False,False
BADM,370,GHOSHAL,3.94,3.81,False,True,False,False,False,False,False,False,False
BADM,374,KWON,3.68,3.56,False,True,False,False,False,False,False,False,False
BADM,374,KWON,3.28,3.56,False,True,False,False,False,False,False,False,False
BADM,375,MOSHREF JAVADI,3.82,3.6,False,True,False,False,False,False,False,False,False
BADM,378,BAHRINI,3.96,3.83,False,True,False,False,False,False,False,False,False
BADM,379,ANAND,3.73,3.6,False,True,False,False,False,False,False,False,False
BADM,380,MINEFEE,3.95,3.84,False,True,False,False,False,False,False,False,False
BADM,381,FENG,3.71,3.77,False,True,False,False,False,False,False,False,False
BADM,381,FENG,3.92,3.77,False,True,False,False,False,False,False,False,False
BADM,382,EUH,3.97,3.88,False,True,False,False,False,False,False,False,False
BADM,383,MARTINEZ,3.94,3.82,False,True,False,False,False,False,False,False,False
BADM,395,FULTON,3.73,3.73,False,True,False,False,False,False,False,False,False
BADM,403,WRIGHT,3.94,3.65,False,True,False,False,False,False,False,False,False
BADM,420,YUAN,3.72,3.78,False,True,False,False,False,False,False,False,False
BADM,446,ROACH,3.85,3.74,False,True,False,False,False,False,False,False,False
BADM,449,CHATTOPADHYAY,3.65,3.65,False,True,False,False,False,False,False,False,False
BADM,449,MARTINEZ,3.81,3.82,False,True,False,False,False,False,False,False,False
BADM,449,INOUE,3.53,3.66,False,True,False,False,False,False,False,False,False
BADM,449,MARTINEZ,3.8,3.82,False,True,False,False,False,False,False,False,False
BADM,449,MARTINEZ,3.64,3.82,False,True,False,False,False,False,False,False,False
BADM,449,CHATTOPADHYAY,3.76,3.65,False,True,False,False,False,False,False,False,False
BADM,449,MARTINEZ,3.89,3.82,False,True,False,False,False,False,False,False,False
BADM,449,WANG,3.76,3.1,False,True,False,False,False,False,False,False,False
BADM,449,ISAKOVA,3.62,3.7,False,True,False,False,False,False,False,False,False
BADM,449,CHATTOPADHYAY,3.44,3.65,False,True,False,False,False,False,False,False,False
BADM,449,INOUE,3.84,3.66,False,True,False,False,False,False,False,False,False
BADM,453,BAHRINI,3.96,3.83,False,True,False,False,False,False,False,False,False
BADM,508,KEATING,3.88,3.78,False,True,False,False,False,False,False,False,False
BADM,508,KEATING,3.58,3.78,False,True,False,False,False,False,False,False,False
BADM,509,BEDNAR,3.82,3.64,False,True,False,False,False,False,False,False,False
BADM,509,BEDNAR,3.75,3.64,False,True,False,False,False,False,False,False,False
BADM,520,NOEL,3.95,3.75,False,True,False,False,False,False,False,False,False
BADM,520,NOEL,3.81,3.75,False,True,False,False,False,False,False,False,False
BADM,524,LIU,3.73,3.64,False,True,False,False,False,False,False,False,False
BADM,525,NOEL,3.88,3.75,False,True,False,False,False,False,False,False,False
BADM,526,BAO,3.85,3.72,False,True,False,False,False,False,False,False,False
BADM,527,SMITH,3.69,3.74,False,True,False,False,False,False,False,False,False
BADM,543,ROACH,3.68,3.74,False,True,False,False,False,False,False,False,False
BADM,543,ROACH,3.75,3.74,False,True,False,False,False,False,False,False,False
BADM,544,SOMAYA,3.86,3.62,False,True,False,False,False,False,False,False,False
BADM,544,SOMAYA,3.72,3.62,False,True,False,False,False,False,False,False,False
BADM,544,SOMAYA,3.73,3.62,False,True,False,False,False,False,False,False,False
BADM,550,KHANDELWAL,3.76,3.81,False,True,False,False,False,False,False,False,False
BADM,550,KHANDELWAL,3.94,3.81,False,True,False,False,False,False,False,False,False
BADM,550,KURTZ,3.93,3.84,False,True,False,False,False,False,False,False,False
BADM,554,SACHDEV,3.19,3.41,False,True,False,False,False,False,False,False,False
BADM,555,HARAN,3.81,3.71,False,True,False,False,False,False,False,False,False
BADM,557,SUBRAMANYAM,3.47,3.76,False,True,False,False,False,False,False,False,False
BADM,557,BAHRINI,3.91,3.83,False,True,False,False,False,False,False,False,False
BADM,558,KHANDELWAL,3.92,3.81,False,True,False,False,False,False,False,False,False
BADM,567,ANAND,3.95,3.6,False,True,False,False,False,False,False,False,False
BADM,567,ANAND,3.76,3.6,False,True,False,False,False,False,False,False,False
BADM,572,TAGHABONI-DUTTA,3.59,3.51,False,True,False,False,False,False,False,False,False
BADM,572,TAGHABONI-DUTTA,3.52,3.51,False,True,False,False,False,False,False,False,False
BADM,573,KWON,3.85,3.56,False,True,False,False,False,False,False,False,False
BADM,576,KHANDELWAL,3.85,3.81,False,True,False,False,False,False,False,False,False
BADM,582,FENG,3.58,3.77,False,True,False,False,False,False,False,False,False
BADM,584,EUH,3.97,3.88,False,True,False,False,False,False,False,False,False
BADM,589,KIRCI,3.65,3.66,False,True,False,False,False,False,False,False,False
BADM,589,TAGHABONI-DUTTA,3.76,3.51,False,True,False,False,False,False,False,False,False
BADM,589,KIRCI,3.6,3.66,False,True,False,False,False,False,False,False,False
BADM,589,KIRCI,3.65,3.66,False,True,False,False,False,False,False,False,False
BADM,590,SULLIVAN,3.71,3.71,False,True,False,False,False,False,False,False,False
BADM,590,SESHADRI,3.92,3.75,False,True,False,False,False,False,False,False,False
BADM,590,NARANG,3.62,3.86,False,True,False,False,False,False,False,False,False
BADM,590,HARAN,3.79,3.71,False,True,False,False,False,False,False,False,False
BCOG,200,UDDENBERG,3.36,3.36,False,False,False,False,False,False,False,False,True
BDI,367,CARRASCO KIND,3.9,3.81,False,False,False,False,False,False,False,False,True
BDI,513,CARRASCO KIND,3.93,3.81,False,False,False,False,False,False,False,False,True
BDI,513,CARRASCO KIND,3.85,3.81,False,False,False,False,False,False,False,False,True
BDI,577,BRUNNER,3.9,3.48,False,False,False,False,False,False,False,False,True
BIOC,446,POGORELOV,3.38,3.49,False,False,False,False,False,False,False,False,True
BIOC,455,BUNTROCK,3.6,3.67,False,False,False,False,False,False,False,False,True
BIOE,120,ANSARI,3.95,3.87,False,False,False,True,False,False,False,False,False
BIOE,202,PEREZ PINERA,2.54,2.42,False,False,False,True,False,False,False,False,False
BIOE,205,ANSARI,3.85,3.87,False,False,False,True,False,False,False,False,False
BIOE,210,YANG,3.42,3.33,False,False,False,True,False,False,False,False,False
BIOE,310,MASLOV,3.64,3.68,False,False,False,True,False,False,False,False,False
BIOE,360,CVETKOVIC,3.43,3.62,False,False,False,True,False,False,False,False,False
BIOE,400,GOLECKI,3.5,3.84,False,False,False,True,False,False,False,False,False
BIOE,414,IRUDAYARAJ,3.46,3.22,False,False,False,True,False,False,False,False,False
BIOE,434,WANG,3.93,3.93,False,False,False,True,False,False,False,False,False
BIOE,479,NIE,3.98,3.9,False,False,False,True,False,False,False,False,False
BIOE,484,LI,3.8,3.75,False,False,False,True,False,False,False,False,False
BIOE,486,LAM,3.91,3.68,False,False,False,True,False,False,False,False,False
BIOE,487,UNDERHILL,3.85,3.67,False,False,False,True,False,False,False,False,False
BIOE,498,AMOS,3.94,3.79,False,False,False,True,False,False,False,False,False
BIOE,580,PARK,3.73,3.73,False,False,False,True,False,False,False,False,False
BTW,199,SCHERING,3.97,3.88,False,False,False,False,False,False,False,False,True
BTW,250,GROHENS,3.67,3.72,False,False,False,False,False,False,False,False,True
BTW,250,GROHENS,3.86,3.72,False,False,False,False,False,False,False,False,True
BTW,250,ROCHE,3.91,3.7,False,False,False,False,False,False,False,False,True
BTW,250,HOLGUIN,3.95,3.77,False,False,False,False,False,False,False,False,True
BTW,250,SHETINA,3.65,3.49,False,False,False,False,False,False,False,False,True
BTW,250,HAPKE,3.71,3.7,False,False,False,False,False,False,False,False,True
BTW,250,HOLGUIN,3.97,3.77,False,False,False,False,False,False,False,False,True
BTW,250,SCHERING,3.9,3.88,False,False,False,False,False,False,False,False,True
BTW,250,SELZNICK,3.83,3.58,False,False,False,False,False,False,False,False,True
BTW,250,MCGUIRE,3.81,3.67,False,False,False,False,False,False,False,False,True
BTW,250,SELZNICK,3.9,3.58,False,False,False,False,False,False,False,False,True
BTW,250,MCGUIRE,3.62,3.67,False,False,False,False,False,False,False,False,True
BTW,250,WILLIAMS,3.94,3.91,False,False,False,False,False,False,False,False,True
BTW,250,HAPKE,3.9,3.7,False,False,False,False,False,False,False,False,True
BTW,250,WILLIAMS,3.95,3.91,False,False,False,False,False,False,False,False,True
BTW,250,HOLGUIN,3.95,3.77,False,False,False,False,False,False,False,False,True
BTW,261,NEWTON,3.81,3.81,False,False,False,False,False,False,False,False,True
BTW,279,KINZY,3.89,3.89,False,False,False,False,False,False,False,False,True
BTW,279,SHETINA,3.71,3.49,False,False,False,False,False,False,False,False,True
BUS,201,LUCKMAN,3.85,3.85,False,True,False,False,False,False,False,False,False
BUS,201,KIM,3.84,3.88,False,True,False,False,False,False,False,False,False
BUS,201,KIM,3.93,3.88,False,True,False,False,False,False,False,False,False
BUS,201,SZYMANSKI,3.97,3.91,False,True,False,False,False,False,False,False,False
BUS,201,SZYMANSKI,3.97,3.91,False,True,False,False,False,False,False,False,False
BUS,201,KIM,3.97,3.88,False,True,False,False,False,False,False,False,False
BUS,301,GIRNDT-CLOUGHER,3.82,3.9,False,True,False,False,False,False,False,False,False
BUS,301,SHARIFIRONIZI,3.94,3.94,False,True,False,False,False,False,False,False,False
BUS,301,NAIR,3.96,3.93,False,True,False,False,False,False,False,False,False
BUS,301,KEATING,3.85,3.78,False,True,False,False,False,False,False,False,False
BUS,401,SWENDDAL,3.97,3.92,False,True,False,False,False,False,False,False,False
BUS,401,CORREDOR WALDRO,3.81,3.9,False,True,False,False,False,False,False,False,False
CEE,201,KONTOU,3.17,3.12,False,False,False,True,False,False,False,False,False
CEE,202,TESSUM,3.67,3.68,False,False,False,True,False,False,False,False,False
CEE,300,POPOVICS,2.87,2.93,False,False,False,True,False,False,False,False,False
CEE,310,LEHE,3.07,3.14,False,False,False,True,False,False,False,False,False
CEE,320,GOLPARVAR FARD,3.24,3.48,False,False,False,True,False,False,False,False,False
CEE,330,WEI,3.39,3.39,False,False,False,True,False,False,False,False,False
CEE,350,STILLWELL,3.27,3.41,False,False,False,True,False,False,False,False,False
CEE,350,BARROS,3.72,3.72,False,False,False,True,False,False,False,False,False
CEE,360,CHA,3.66,3.39,False,False,False,True,False,False,False,False,False
CEE,360,YAN,3.71,3.61,False,False,False,True,False,False,False,False,False
CEE,380,MAKHNENKO,2.58,2.82,False,False,False,True,False,False,False,False,False
CEE,415,TALEBPOUR,3.94,3.86,False,False,False,True,False,False,False,False,False
CEE,418,LEHE,3.54,3.14,False,False,False,True,False,False,False,False,False
CEE,420,IGNACIO,3.63,3.58,False,False,False,True,False,False,False,False,False
CEE,420,IGNACIO,3.71,3.58,False,False,False,True,False,False,False,False,False
CEE,421,IGNACIO,3.24,3.58,False,False,False,True,False,False,False,False,False
CEE,453,SCHMIDT,3.93,3.48,False,False,False,True,False,False,False,False,False
CEE,460,LOMBARDO,3.26,3.27,False,False,False,True,False,False,False,False,False
CEE,461,HENSCHEN,3.25,3.08,False,False,False,True,False,False,False,False,False
CEE,461,LANGE,2.9,3.16,False,False,False,True,False,False,False,False,False
CEE,462,FAHNESTOCK,3.73,3.42,False,False,False,True,False,False,False,False,False
CEE,465,LAFAVE,3.41,3.41,False,False,False,True,False,False,False,False,False
CEE,467,SYCHTERZ,3.7,3.71,False,False,False,True,False,False,False,False,False
CEE,470,ZHANG,3.09,3.43,False,False,False,True,False,False,False,False,False
CEE,498,MEIDANI,3.83,3.36,False,False,False,True,False,False,False,False,False
CEE,498,TUTUMLUER,3.18,3.11,False,False,False,True,False,False,False,False,False
CEE,570,DUARTE,3.13,3.11,False,False,False,True,False,False,False,False,False
CEE,572,ELBANNA,3.99,3.8,False,False,False,True,False,False,False,False,False
CEE,598,JEBELLI,3.98,3.93,False,False,False,True,False,False,False,False,False
CEE,598,PAWLIKOWSKI,3.77,3.62,False,False,False,True,False,False,False,False,False
CHBE,221,ROGERS,2.89,2.85,False,False,False,True,False,False,False,False,False
CHBE,321,MIRONENKO,2.7,3.06,False,False,False,True,False,False,False,False,False
CHBE,421,GUIRONNET,2.68,2.9,False,False,False,True,False,False,False,False,False
CHBE,422,SCHOETZ,2.9,2.9,False,False,False,True,False,False,False,False,False
CHBE,424,YANG,3.07,3.01,False,False,False,True,False,False,False,False,False
CHBE,430,MONYE,3.77,3.48,False,False,False,True,False,False,False,False,False
CHBE,440,FLOESS,3.28,3.26,False,False,False,True,False,False,False,False,False
CHBE,455,KUENSTLER,3.64,3.34,False,False,False,True,False,False,False,False,False
CHBE,475,HARLEY,3.63,3.1,False,False,False,True,False,False,False,False,False
CHBE,523,KONG,3.74,3.48,False,False,False,True,False,False,False,False,False
CHBE,571,ZHAO,3.72,3.61,False,False,False,True,False,False,False,False,False
CHEM,101,MCCARREN,2.57,3.43,False,False,False,False,False,True,False,False,False
CHEM,102,GUNASEKERA,2.65,3.09,False,False,False,False,False,True,False,False,False
CHEM,102,GUNASEKERA,2.64,3.09,False,False,False,False,False,True,False,False,False
CHEM,102,HUMMEL,2.57,2.59,False,False,False,False,False,True,False,False,False
CHEM,102,HUMMEL,2.43,2.59,False,False,False,False,False,True,False,False,False
CHEM,102,HUANG,2.91,2.92,False,False,False,False,False,True,False,False,False
CHEM,103,LEVERITT,3.48,3.05,False,False,False,False,False,True,False,False,False
CHEM,104,ANDINO MARTINEZ,2.52,2.84,False,False,False,False,False,True,False,False,False
CHEM,104,RAY,2.83,2.75,False,False,False,False,False,True,False,False,False
CHEM,104,RAY,2.86,2.75,False,False,False,False,False,True,False,False,False
CHEM,104,ANDINO MARTINEZ,2.81,2.84,False,False,False,False,False,True,False,False,False
CHEM,105,MARVILLE,3.76,2.92,False,False,False,False,False,True,False,False,False
CHEM,108,LEVERITT,3.81,3.05,False,False,False,False,False,True,False,False,False
CHEM,199,MCCARREN,3.85,3.43,False,False,False,False,False,True,False,False,False
CHEM,204,DECOSTE,2.46,2.66,False,False,False,False,False,True,False,False,False
CHEM,205,HUANG,3.74,2.92,False,False,False,False,False,True,False,False,False
CHEM,205,HUANG,3.53,2.92,False,False,False,False,False,True,False,False,False
CHEM,232,AXELSON,2.55,2.81,False,False,False,False,False,True,False,False,False
CHEM,232,AXELSON,2.74,2.81,False,False,False,False,False,True,False,False,False
CHEM,233,FORMIGAO GAMEIR,3.95,3.82,False,False,False,False,False,True,False,False,False
CHEM,233,FORMIGAO GAMEIR,3.95,3.82,False,False,False,False,False,True,False,False,False
CHEM,236,WHITE,2.73,2.95,False,False,False,False,False,True,False,False,False
CHEM,237,HERGENROTHER,2.81,2.85,False,False,False,False,False,True,False,False,False
